0,1,2,3,4,5,6,7,8,9,10,11,12
6.304330498371636,3.9093206512603973,,3.0695744680030135,,1.7295829743363582,,1.2483606823917788,,4.007629956812991,,3.6843265589567245,
1.5058012185261236,0.8164859541132681,1.8352407685717618,3.0261137923838137,4.423860339729477,4.471874777054624,1.40699243432425,2.8654185048305307,4.378200019891412,8.305347833739637,1.8356871661650456,1.629054509165925,1.5832172912679283
3.1270836906185226,6.06537032280489,1.2682270330862753,-0.6708712001064919,-0.10210342420038462,2.6944731769816546,3.0972183017020916,4.372565976480663,0.5537107209711472,6.281864822358639,6.035250124557171,4.086415510883336,1.9430928598709443
4.6342136664347855,1.3330450662270497,0.006280191869728512,3.388473443505411,-0.04023393795821653,4.465756719570917,3.1478900113800377,-0.026998440015799464,7.929141931108454,6.42984164967147,4.246698156206557,1.7458818546845731,1.99224631581379
6.448094751790052,0.09607551247034607,7.891341834861253,1.1814754849876672,4.519302865173415,0.4663719997678374,3.3073289265163104,4.815096663512425,4.528034097373762,1.1977325674511077,3.472893870864232,2.9636687986348558,4.015250667339294
3.1404730206977676,0.5582616564701923,3.665259299037325,5.689823014466144,5.098560566377511,3.407139691385071,4.203165675444871,-0.07418171551269934,3.529969224657196,4.12616421200789,3.689372880075195,5.129389074311007,4.5027616527537
2.155765510521887,3.5249249368657836,4.166903483991507,3.1302313381039597,3.258232850181778,3.253018521280457,4.846420301463873,2.0302718137968783,3.021684467735503,0.18208524779559407,2.655455625256721,3.1794815750387193,0.2641417834051191
0.6797322145043225,3.1359441680101954,4.3197260822328944,3.0979799991821837,0.5161307109920644,4.785843238431817,5.009306246304424,5.208324764981285,4.576308340538273,0.0740862726641515,3.7789755616309284,5.228991304722045,3.4497851319026944
3.782171470340916,4.221644481234419,2.573419489030315,1.8362559359239556,4.481463404806285,1.6381342950215132,1.2859761389655717,3.7768303662154863,3.452629710591529,0.8695224827224134,6.179245947927583,0.9369598855762747,1.8415143342847224
-0.5446384893562063,,1.7775738014649416,,2.1693888529320255,,4.038149125133899,,4.659054819498396,,4.776262455944338,,3.271738184276902
