0,1,2,3,4,5,6,7,8,9,10,11,12
0.956966182245593,5.295457929858187,,1.6042580550280998,,1.9510623427808833,,3.4582243454608497,,2.515176512911206,,2.398143858602929,
4.036595442852402,2.387058010575537,-0.3453262586731483,5.814353384015261,3.5984419822896214,1.1967727385140905,4.386393249128245,4.92937878367075,8.071449668764421,5.13023287936521,-0.7560402995720641,3.0372421487030197,0.10831060246507088
4.5496791987496135,0.07310269998031547,2.3668596542800495,6.721723106752745,7.881019280875753,4.17533536549185,3.0630351982377024,5.729964958411404,0.12330487913302884,2.972128876857399,4.401727737793754,3.0009507298562808,0.27564912274629927
7.490595612695164,1.1277625464577554,-0.02915552126582034,-0.7074364191894332,3.4489193086250447,3.1374731030801932,3.1376443615107803,6.116056070604871,5.9188244772303635,3.7765564452871385,3.843958990614641,4.779966992098481,2.4922150806301278
3.0871998403779233,0.653539144641846,5.618730120487395,2.0274481638165023,3.3886892500629773,4.923261767563446,4.727694010556893,5.077686342075677,1.5512801738674082,3.545171271201066,6.73280633980332,1.2583152660519095,3.5770603689761433
0.007347792963441238,2.80534574117192,1.445422999155361,3.9371338934132765,4.040822272195024,4.39830903779549,0.47436573355892786,5.920718613278932,5.487303662306992,3.935330803281333,4.977340310452496,2.3400341435393743,7.757234599380297
0.8674433970219234,6.5053284410543615,1.9823198058189093,-0.14655763317739975,3.714127721393482,6.260633390983744,4.2310436264657385,1.2623165034030481,5.051562052564292,3.1484986522394496,1.0937938674134924,1.7936102785471926,1.9654473442301923
-1.3540011065805166,2.9070973299082743,2.917790860109155,0.09385106675268953,0.2440434091052743,-0.16971148002147457,0.09213818532932996,2.8919043200122205,4.896561453991486,1.9395163717620354,0.03975826444786513,3.0214072510429597,0.32627988316556944
2.719928878258232,4.837328676167356,5.47398351279364,3.0213632262575305,5.604800860371247,0.7404584746377668,0.43840231580069733,6.94588823053462,5.40251577358245,1.1535153083245198,3.8933924434877283,2.3551041093431015,2.4796466917716478
6.521506876725706,,1.0672285921799116,,2.4104509071735976,,2.5856406816940445,,4.208397671771273,,3.204410659548454,,4.2147566481169205
