0,1,2,3,4,5,6,7,8
4.712472893408711,3.137971901592938,,5.3110658191528595,,6.485018424759504,,1.4658901354236922,
5.067859678228196,5.695877276363382,1.5806556836825219,2.0727653211583865,2.0747648862962675,4.465055157405369,6.282748815857329,4.891325474417444,5.995836992331927
3.506339968513545,5.479224345389076,6.74517637797536,5.22411704566708,4.751799434714096,4.88341866976631,3.141709732918925,0.7097229085595236,0.13490347390787072
3.514319801807329,2.361018611659965,4.686760726562104,4.590161951401973,4.703944110748115,1.4158889285239324,-0.50781432220313,-1.2948116262665714,3.1480376708287454
1.9208423466244686,,0.45828728236549365,,3.600321701154117,,1.9419378474044677,,5.057637502718655
