0,1,2,3,4,5,6,7,8
4.801846984458652,1.7042266873105443,,5.767794424095719,,4.531167478680724,,4.02053416507784,
5.502882324610644,0.19812963081248589,2.057127045213666,4.289809738351113,4.529845733721931,2.4236809648309983,1.6171428939647658,2.2025594788099383,1.8759122574846252
-0.1461178985110923,5.767636863970545,4.367533357777218,2.682765674784414,2.464663228661679,4.938237023159069,4.505193056671149,5.257153902071867,3.2326432233243882
1.91642277332223,4.419266564608922,0.3386346090664807,4.04315815222836,5.14897092029067,1.0436795112267965,0.9546032136964483,5.298485029604692,4.78642878085579
5.114200024471804,,4.496043146238893,,3.794159631768029,,1.3531301569735101,,-0.42622900476413783
