0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.9957325746799431,0.9427374301675978,0.8798798798798798,0.8028985507246377,0.7528248587570621,0.7080394922425951,0.6695652173913043,0.6301369863013697,0.5937031484257869,0.5718232044198894,0.5560471976401179,0.5982404692082111,0.5837912087912086,0.5642857142857141,0.5592747559274754,0.5090152565880721,0.5101404056162244,0.5064377682403434,0.5180722891566265,0.44397163120567307,0.4564907275320965,0.41899441340782073,0.41456953642384076,0.40194714881780225,0.3361344537815122,0.3524229074889863,0.3500738552437217,0.3155737704918029,0.31079136690647435,0.2784256559766758,0.2783825816485219,0.2694848084544248,0.26441631504922614,0.25331369661266534,0.25307797537619614,0.25175808720112447,0.23816355810616896,0.22318840579710086,0.2143845089903177,0.22189349112425993,0.23246217331499275,0.17715959004392345,0.2022955523672879,0.16764705882352915,0.1652421652421645,0.17167381974248874,0.15427769985974682,0.1357466063348408,0.11366711772665683,0.14051841746248217,0.14305750350631086,0.146853146853146,0.13333333333333253,0.10643889618922375,0.10924369747899121,0.13733905579399053,0.10641399416909592,0.12888888888888816,0.11757105943152413,0.12256267409470689,0.11678832116788229,0.10659186535764331,0.12171507607192189,0.10374639769452365,0.13025780189959246,0.12640449438202195,0.11030478955007195,0.10471976401179883,0.07193229901269327,0.09530386740331442,0.08458390177353314,0.0747531734837793,0.09090909090909005,0.0797101449275357,0.09365994236311148,0.07734056987788274,0.06740027510316271,0.08151382823871844,0.06976744186046413,0.0850144092219014,0.07737226277372167,0.08648648648648583,0.07840236686390467,0.08080808080808,0.08160237388723945,0.06394557823129154,0.07196401799100405,0.06896551724137823,0.07343124165554016,0.08264462809917306,0.06119610570236378,0.05830903790087394,0.05760709010339671,0.05160390516038993,0.045081967213114305,0.05113636363636298,0.05390070921985768,0.0500695410292068,0.05674846625766805,0.057746478873238916
0.9985994397759104,0.9418604651162791,0.8051420838971582,0.7361878453038673,0.5946666666666662,0.586305278174037,0.5602836879432622,0.5509601181683897,0.47075606276747495,0.49180327868852447,0.41793103448275837,0.3845029239766078,0.3832335329341311,0.38040345821325605,0.34941520467836196,0.34904270986745156,0.32959326788218757,0.2885496183206101,0.27615062761506237,0.22255192878338204,0.1997187060478196,0.19364161849710904,0.16465256797582994,0.17333333333333223,0.18859649122806954,0.16787264833574478,0.154166666666666,0.17159763313609377,0.17291066282420686,0.1491365777080056,0.14265927977839288,0.11260053619302879,0.1569186875891576,0.14306358381502826,0.14136904761904678,0.12894375857338747,0.12647058823529334,0.12446958981612377,0.12516644474034577,0.13736263736263687,0.12737920937042402,0.10055865921787621,0.09024745269286683,0.10378681626928399,0.10476190476190439,0.07724137931034414,0.08583106267029894,0.08923512747875273,0.09078212290502741,0.08839779005524795,0.0977011494252863,0.1017964071856281,0.10997067448680287,0.09329446064139812,0.08633093525179791,0.07702888583218603,0.09734513274336165,0.0907801418439711,0.09446693657219907,0.07299270072992625,0.09413369713506081,0.06881405563689535,0.06629055007052098,0.07514450867051947,0.08115543328748209,0.09305760709010247,0.08368200836819994,0.07448275862068932,0.10027472527472459,0.08255659121171677,0.07215007215007141,0.0847953216374262,0.0641562064156197,0.07771260997067375,0.061959654178673884,0.07070707070707005,0.07669616519173972,0.06676136363636287,0.06318681318681252,0.07462686567164134,0.057665260196904766,0.07443820224719055,0.0763888888888885,0.07142857142857062,0.07999999999999952,0.058186738836264684,0.06415620641562014,0.053019145802650436,0.07153729071537207,0.07290233837689042,0.05976676384839563,0.05839416058394098,0.06188466947960558,0.06901615271659256,0.05621301775147847,0.0622347949080615,0.0568513119533518,0.06442166910688063,0.044776119402984205,0.06878306878306784
0.9861111111111112,0.9258760107816711,0.8362573099415205,0.7083906464924346,0.6204906204906203,0.593792172739541,0.5873715124816443,0.526988636363636,0.4835616438356163,0.41074020319303306,0.39421613394216104,0.42981186685962336,0.41106128550074694,0.39892183288409677,0.4184290030211478,0.39473684210526294,0.41456953642384065,0.39082058414464516,0.3517241379310341,0.3404558404558399,0.35667107001320963,0.3683473389355735,0.3481375358166182,0.35193133047210234,0.3558106169296983,0.3683453237410066,0.33534743202416883,0.342318059299191,0.3401920438957471,0.2999999999999995,0.31970802919707975,0.33821571238348835,0.3283378746594001,0.30780141843971587,0.31875881523272187,0.2663690476190469,0.2780898876404493,0.2977207977207973,0.2946058091286301,0.2686980609418279,0.2870879120879115,0.31098430813124045,0.279944289693593,0.25955204216073724,0.2579310344827579,0.23338257016248087,0.29591836734693844,0.25246826516219945,0.21936459909228379,0.26675977653631255,0.23891273247496359,0.21577380952380887,0.2248275862068959,0.19630156472261662,0.19034482758620608,0.16812865497075924,0.17908309455587312,0.162406015037593,0.17529880478087556,0.15643274853801092,0.16143497757847458,0.129682997118155,0.12359550561797661,0.13265306122448894,0.16227461858529724,0.1255605381165913,0.11944444444444391,0.15124816446402245,0.13112391930835687,0.11999999999999933,0.11428571428571377,0.09902370990237053,0.13490959666203028,0.15536723163841737,0.12939521800281228,0.1234735413839887,0.1343705799151338,0.12656467315716224,0.12357954545454464,0.1303724928366754,0.12100139082058337,0.11510791366906381,0.1189427312775323,0.11212516297262021,0.11141678129298427,0.1048387096774187,0.11972789115646199,0.10238429172510466,0.0960960960960957,0.0988700564971744,0.1223118279569887,0.109281437125748,0.1258644536652831,0.10723860589812284,0.10329985652797635,0.08366533864541748,0.11527377521613791,0.09446693657219918,0.09826589595375657,0.0818053596614946
0.9917127071823204,0.9351724137931035,0.8431372549019608,0.7632311977715877,0.7016011644832605,0.6232294617563738,0.5440340909090907,0.5021156558533142,0.49919999999999987,0.4737569060773478,0.49517241379310317,0.46185852981969455,0.4574049803407598,0.4076607387140899,0.433802816901408,0.4551820728291316,0.3933236574746005,0.390101892285298,0.38624338624338583,0.3753581661891112,0.39466666666666617,0.36762688614540395,0.37799717912552844,0.4060150375939846,0.3738461538461535,0.31787175989085903,0.3166666666666663,0.32123655913978477,0.3048780487804872,0.28690807799442863,0.2842857142857136,0.26557863501483625,0.25581395348837166,0.21782178217821713,0.23132183908045933,0.1983122362869193,0.16146540027136969,0.16715976331360882,0.1264204545454538,0.15664335664335605,0.1538461538461532,0.14564564564564497,0.14841498559077726,0.15624999999999944,0.15064562410329874,0.1511789181692088,0.12916666666666587,0.1316146540027131,0.13941018766755964,0.12624113475177257,0.10632183908045933,0.10559006211180033,0.11748251748251681,0.1325478645066266,0.12992700729926954,0.12258953168044018,0.10130246020260403,0.11176470588235221,0.0995962314939427,0.10503597122302111,0.09212481426448682,0.11220196353436118,0.09749303621169869,0.11807580174927079,0.11373707533234789,0.09943181818181757,0.09999999999999909,0.08759124087591186,0.10058309037900792,0.12732474964234564,0.10799438990182253,0.10126582278480922,0.10416666666666563,0.10757575757575699,0.09052333804808987,0.11333333333333262,0.11746987951807186,0.11532846715328393,0.06676557863501376,0.09985935302390958,0.08786610878661028,0.0912806539509533,0.10212765957446757,0.10027472527472459,0.11078717201166144,0.10780141843971547,0.08950617283950502,0.0879120879120876,0.09590973201692432,0.1122302158273375,0.07184750733137779,0.09333333333333282,0.0981240981240975,0.08725761772853124,0.09927007299270008,0.09244992295839638,0.09040333796940137,0.11224489795918302,0.09339080459770055,0.09289617486338708
0.9674220963172805,0.8554396423248882,0.7286135693215339,0.6561210453920219,0.5794117647058823,0.48453608247422664,0.47477744807121636,0.4606741573033707,0.4041604754829117,0.4071038251366115,0.3422535211267602,0.3478260869565214,0.2822695035460989,0.2873862158647589,0.2695530726256976,0.20058565153733487,0.16804407713498537,0.1412103746397687,0.11504424778761002,0.16053019145802594,0.17730496453900657,0.1424581005586587,0.14285714285714235,0.11921458625525883,0.12408759124087543,0.11420612813370423,0.10335570469798605,0.1010101010101001,0.09365994236311181,0.10574412532637012,0.07727272727272672,0.06744868035190565,0.05451936872309815,0.05660377358490498,0.08522727272727204,0.0707610146862474,0.05216095380029728,0.06267029972752003,0.05865522174534987,0.06836461126005289,0.059999999999999165,0.04545454545454475,0.04267425320056828,0.04551920341393956,0.05075445816186519,0.0513552068473605,0.044295302013422355,0.039215686274509,0.05409356725146108,0.06178160919540143,0.050131926121371406,0.049226441631504025,0.047619047619046895,0.04824561403508709,0.04943502824858703,0.048780487804877204,0.044910179640718195,0.05497771173848376,0.04341317365269404,0.03988603988603934,0.0458452722063033,0.050561797752808335,0.05270270270270194,0.04970760233918059,0.05063291139240422,0.03953147877013086,0.046920821114368794,0.03380281690140796,0.04755043227665623,0.032738095238094456,0.033994334277619664,0.03356643356643285,0.048433048433048076,0.054775280898875844,0.03527815468113915,0.04723346828609931,0.04793608521970638,0.03757225433525957,0.04291845493562174,0.03888888888888831,0.03792134831460614,0.04219409282700359,0.03498542274052441,0.0424528301886784,0.03631284916201061,0.032921810699587994,0.02668539325842667,0.029871977240397918,0.04213483146067365,0.04143646408839752,0.046610169491524966,0.02993197278911508,0.03467406380027693,0.02266288951841311,0.03309352517985564,0.03276131045241748,0.033674963396778,0.02617801047120394,0.02668539325842667,0.029914529914529364
0.9694767441860465,0.8942675159235669,0.8393113342898134,0.7747625508819538,0.7311522048364154,0.6696165191740414,0.6544117647058824,0.6216216216216215,0.5960365853658536,0.5636623748211729,0.5120567375886522,0.49653259361997204,0.45710059171597617,0.4368650217706821,0.4082191780821911,0.36519258202567717,0.3195020746887961,0.26956521739130357,0.28176795580110425,0.316165951359084,0.3246575342465746,0.2672672672672668,0.33287292817679515,0.26346433770014466,0.31671159029649565,0.2926829268292679,0.27635327635327567,0.26825842696629154,0.2739916550764949,0.2605729877216909,0.22959889349930807,0.23044096728307173,0.268571428571428,0.2440392706872363,0.23662884927066374,0.24645892351274767,0.21562952243125866,0.16858789625360193,0.23951285520974253,0.1982378854625545,0.20266666666666622,0.22888283378746566,0.1932299012693932,0.19749652294853892,0.17151162790697638,0.2037533512064339,0.1721194879089608,0.20936639118457234,0.23401162790697605,0.17574931880108924,0.1828737300435409,0.17559523809523747,0.17005813953488313,0.18072289156626442,0.1979913916786219,0.17543859649122717,0.21112696148359467,0.16594516594516528,0.19409282700421893,0.17702702702702644,0.17138810198300225,0.1472556894243635,0.1409028727770173,0.16617647058823448,0.16417910447761142,0.16666666666666619,0.1507823613086764,0.17313019390581652,0.14285714285714202,0.133704735376044,0.138482023968042,0.16972477064220082,0.14927536231883998,0.13946587537091937,0.13602391629297406,0.12011577424023057,0.13154172560113075,0.130434782608695,0.13483146067415652,0.13559322033898247,0.11420612813370401,0.09840810419681545,0.0944767441860459,0.0955223880597007,0.0830903790087455,0.09537572254335203,0.09806629834254044,0.09829059829059772,0.07531380753138017,0.07868383404864021,0.082633053221288,0.07925072046109427,0.07072135785006983,0.09170305676855794,0.058186738836264684,0.08898944193061775,0.07832167832167758,0.06415620641561981,0.06657018813313975,0.05698005698005659
0.9894736842105263,0.9262295081967213,0.8508771929824561,0.7777777777777777,0.5760111576011155,0.5442670537010157,0.4809644670050761,0.48959778085991656,0.49522510231923556,0.5189873417721516,0.45083207261724645,0.44230769230769196,0.377142857142857,0.42575757575757556,0.376436781609195,0.36111111111111094,0.3896848137535812,0.3213256484149851,0.29411764705882315,0.2945205479452049,0.27528089887640417,0.29687499999999933,0.23537604456824446,0.24821683309557707,0.24310118265440173,0.22727272727272674,0.19686162624821635,0.18082191780821855,0.17964071856287356,0.1745810055865915,0.17503586800573834,0.17595307917888536,0.17310443490700944,0.17691154422788513,0.1644562334217502,0.12611275964391644,0.13086770981507745,0.17857142857142783,0.13881401617250588,0.1301684532924955,0.1218424962852892,0.09039548022598809,0.1255474452554739,0.11596180081855345,0.1388140161725061,0.1060820367751053,0.09738372093023218,0.09843081312410784,0.11845730027548151,0.11259259259259213,0.10946745562130111,0.08864265927977777,0.10155148095909672,0.10644257703081172,0.1069900142653345,0.10885341074020272,0.08659217877094905,0.11192930780559596,0.09401709401709324,0.11232876712328721,0.09064748201438788,0.08021390374331483,0.11834319526627124,0.07601572739187357,0.08779761904761818,0.06101190476190388,0.0769230769230761,0.0722543352601146,0.07485875706214595,0.06925207756232576,0.08248914616497705,0.0716417910447753,0.045833333333332726,0.061141304347825276,0.051560379918588195,0.07375886524822661,0.07070707070707027,0.06886657101865068,0.050578034682079887,0.0468965517241372,0.053120849933598335,0.0625869262865082,0.05524079320113229,0.06786703601107935,0.05972222222222179,0.05500705218617696,0.04597701149425237,0.052173913043477294,0.04615384615384577,0.06125574272587975,0.047287899860917304,0.04863221884498414,0.030955585464332858,0.04466858789625272,0.034433285509324785,0.01876675603217115,0.02167630057803427,0.03249630723781327,0.04210526315789398,0.03714285714285648
0.9884057971014493,0.8563218390804597,0.8099415204678363,0.705718270571827,0.7176966292134831,0.675603217158177,0.6550218340611353,0.6197387518142234,0.6299840510366824,0.587227414330218,0.5190058479532161,0.4964838255977495,0.45183175033921297,0.3730650154798757,0.38244047619047583,0.35302197802197754,0.3280116110304786,0.30375939849624,0.27496382054992685,0.24709302325581306,0.26619718309859086,0.30510948905109425,0.2597765363128488,0.25290697674418583,0.24999999999999944,0.2641509433962256,0.25659824046920776,0.22052704576976356,0.20416666666666639,0.19198895027624252,0.18387553041018334,0.1871428571428565,0.18960674157303314,0.2252252252252246,0.17178770949720623,0.21845318860244167,0.18673883626522247,0.17142857142857082,0.16426512968299656,0.17987804878048708,0.1999999999999993,0.17988668555240728,0.17478510028653227,0.15104895104895033,0.1651917404129789,0.15561569688768528,0.17558299039780434,0.13428571428571356,0.15494978479196486,0.17654986522910998,0.1641586867305055,0.1805970149253726,0.15408320493066174,0.17379310344827548,0.14606741573033644,0.18892045454545414,0.17196531791907432,0.15091678420310217,0.14650537634408556,0.1513437057991509,0.16857142857142815,0.13589364844903928,0.17967599410898338,0.13453536754507567,0.14947683109118037,0.15406562054208195,0.14701803051317563,0.1525179856115103,0.15864022662889465,0.13428571428571334,0.13852813852813795,0.12747875354107552,0.1428571428571419,0.13908205841446364,0.16279069767441778,0.12272727272727157,0.1346153846153838,0.13037249283667562,0.13157894736842057,0.12380952380952315,0.13655761024182012,0.13037634408602083,0.12663755458515202,0.12661870503597017,0.13428571428571356,0.11637931034482685,0.13031550068587028,0.10014727540500656,0.12056737588652411,0.12075983717774696,0.10120845921450072,0.13991163475699497,0.14689265536723095,0.11242603550295782,0.10901162790697594,0.1138686131386849,0.12445095168374731,0.10724637681159377,0.11209439528023502,0.1115879828326174
0.9971910112359551,0.9597222222222223,0.8948863636363636,0.8318713450292398,0.7447988904299583,0.684532924961715,0.6305818673883627,0.6454005934718101,0.6008522727272727,0.534265734265734,0.4749620637329285,0.4615384615384611,0.42140026420079213,0.39322533136966054,0.33691275167785206,0.2701555869872698,0.24156545209176727,0.2614475627769566,0.20675105485232004,0.19530102790014614,0.21292217327459528,0.17397660818713356,0.1565452091767876,0.13043478260869512,0.1495844875346256,0.13884785819793144,0.1303116147308777,0.15055248618784478,0.1351351351351341,0.1118980169971664,0.1336336336336329,0.14371257485029898,0.11507936507936434,0.11884057971014428,0.10748299319727828,0.11401098901098838,0.10610465116279044,0.11755952380952306,0.10072992700729855,0.09929078014184334,0.10632570659488472,0.12121212121212066,0.1037463976945241,0.1101573676680967,0.10788381742738506,0.09418282548476431,0.08964646464646386,0.07397260273972528,0.11969696969696852,0.08853410740203105,0.07922272047832513,0.0883905013192603,0.09503546099290683,0.09077809798270808,0.06330935251798464,0.08648648648648594,0.08379888268156366,0.0911680911680901,0.089947089947089,0.07547169811320675,0.06571428571428495,0.07929515418502142,0.07960893854748519,0.0696296296296286,0.07391910739190999,0.07879656160458348,0.057065217391303324,0.062049062049061576,0.07234042553191422,0.05718270571826978,0.06310013717421048,0.06818181818181779,0.07040229885057403,0.0769230769230762,0.05991440798858694,0.06646971935007318,0.06656804733727739,0.062222222222221624,0.0575035063113597,0.05538922155688575,0.055555555555555136,0.053424657534245634,0.054992764109985215,0.04283604135893582,0.04373177842565534,0.0473612990527732,0.04479768786127114,0.04632152588555816,0.05309734513274278,0.0341880341880334,0.021337126600283862,0.03994490358126623,0.032069970845480356,0.04827586206896484,0.029940119760478057,0.04892086330935197,0.03660322108345482,0.04696969696969633,0.04279600570613351,0.05285714285714227
0.9899856938483548,0.8724035608308606,0.7695716395864106,0.669761273209549,0.629228687415426,0.5398601398601397,0.46412884333821336,0.5015105740181265,0.46573426573426546,0.4263674614305747,0.4315476190476186,0.4441340782122899,0.4260985352862846,0.4410480349344975,0.43722304283604096,0.4281690140845066,0.4104372355430177,0.3705293276108721,0.3927007299270071,0.3505747126436778,0.38790560471976365,0.34620886981401966,0.3703703703703697,0.3570412517780933,0.3252279635258355,0.31123139377537135,0.314199395770392,0.2934051144010764,0.2813793103448271,0.3012211668928082,0.25568181818181757,0.2947067238912727,0.26814814814814747,0.25584415584415543,0.2507246376811587,0.25766016713091877,0.24210526315789394,0.24273255813953454,0.22701149425287315,0.18965517241379248,0.18956043956043933,0.1992031872509955,0.16231086657496496,0.18828451882845154,0.1680672268907557,0.15680473372781,0.17443609022556328,0.14027149321266852,0.1308539944903574,0.13582089552238696,0.1332417582417571,0.12108843537414882,0.14208389715832104,0.14060258249641233,0.11631205673758771,0.12482662968099811,0.1145833333333327,0.11764705882352866,0.10549132947976803,0.12552891396332788,0.11315417256011262,0.12410841654778815,0.1232665639445294,0.10043041606886582,0.10724637681159366,0.1147994467496537,0.08458390177353292,0.1077586206896548,0.12205270457697581,0.10335195530726204,0.08831521739130399,0.10284167794316612,0.10881542699724489,0.10806916426512936,0.09230769230769165,0.11176470588235232,0.11318051575931143,0.10248901903367436,0.09232954545454497,0.10437235543018297,0.08157524613220768,0.10155148095909639,0.1031636863823927,0.10653409090909005,0.09728183118740996,0.08038147138964513,0.10526315789473628,0.08802308802308767,0.09302325581395321,0.08987161198288118,0.10192023633677927,0.09442060085836868,0.1185410334346495,0.10248901903367424,0.09859154929577418,0.09219858156028304,0.07680722891566194,0.09820193637620944,0.0833333333333327,0.11234396671289826
