0,1,2,3,4,5,6,7,8
2.019038659595865,1.598507331190211,,4.527177687098401,,0.32148441964049546,,1.3632739441568178,
1.594929267248406,3.1420686035235725,3.12462877321281,3.1138472923276432,3.6946764579688454,6.199584872668737,1.767460257597339,3.258754236487985,2.884843985457399
3.1795624016194926,4.626749111526327,4.137807741523657,2.479199644538283,1.572630313364836,4.103434498200065,6.016973665045307,4.968950176233444,3.0742711938243232
4.752287687211356,4.7100066347628,4.710514186939976,0.17238611232781081,4.761959132496557,4.594521855576839,1.9259046365154056,2.2881589339750597,2.346089710978217
6.306920529990168,,3.094930655195101,,1.5638601247014972,,3.1821401456782383,,3.118102910363972
