0,1,2,3,4,5,6,7,8
5.242572625876394,6.271756765956048,,5.093290216062951,,1.5659152533463783,,4.718540330179639,
6.133753772158897,3.8658095990829406,-0.01801716272757427,3.1570420303648516,5.170499366862136,5.2126255694054295,1.3936150380901475,5.3104000328191905,3.7423524943244937
6.143451056185131,-0.9122795614351522,0.7204126923185868,4.3510348547488915,0.4690181783970826,4.702494907818739,6.281199019485914,1.4260513266032613,0.8537898217144486
6.1477329448940115,5.866318298334086,-1.5818645543615593,5.404329708168741,1.559663255201474,2.048279750392945,1.5733474187765324,1.5691462243300371,7.051295749182481
4.5608135042748135,,0.46005635797136973,,1.6023887061705981,,1.4934061474405778,,4.7178653703958044
