0,1,2,3,4,5,6,7,8
2.190206554051043,4.577185383708369,,2.9990046481517183,,3.8068896747303786,,4.23891117105332,
2.466779743326559,5.605146839105671,3.417857765053827,5.5603030013243915,4.778645183871122,5.328887622887584,1.9458226735594828,1.2220679632741034,0.705947631753079
6.412112204525801,4.207002772214934,1.0492200985920206,0.5426484575529327,4.887239116235734,2.980365352228859,2.4930428511240454,5.946009404108258,1.2070383322723397
5.334956245063723,1.0936369807728747,1.0837765835087068,3.1243406213801563,5.235341777505565,2.266907039279449,4.784619456751624,2.839723118896223,3.056503416819985
3.7720162816709326,,1.7513268214911142,,4.089599087298111,,5.43373862230264,,2.583625105601579
