0,1,2,3,4,5,6,7,8,9,10,11,12
0.4546813879903309,5.564272055368774,,0.5920579367829432,,-0.5511482302711427,,0.7212308789688081,,3.0289356197486126,,4.7611113801402,
2.2150458918503815,5.726096327997379,2.685382632750408,6.412395381939291,-1.7334102311815605,5.027023673118238,0.5595560396429335,2.720259506570893,2.316211686124279,-0.367250486568672,4.523136340351524,-0.34053027710672146,0.42987162999536144
6.575886024150855,2.638004438817207,5.474182325571114,6.179831435270395,3.0042119850218936,-0.6716037699310657,0.6332957681227411,5.084894565652168,0.5351761425302345,4.453704242347638,2.8004008660295687,6.787133613807348,2.5094227294066336
4.781956340183908,4.601099849303363,6.30671637885271,2.8292604439312776,3.265537551053836,3.5027758485435556,3.040872765323542,-1.5702903938296346,6.277751827175287,6.5725035234699165,3.1596492185206344,0.9324035304777698,2.1087156290531097
2.5416686439485274,1.613192678418548,2.5497706088830263,0.520048493382383,4.2458829800654945,7.187241227393019,4.47218684951291,4.215920335219487,3.1082824096976602,2.397794299024847,2.2094175757288492,4.403664993761786,3.3181746003771884
0.15242784565898107,2.9155666742731277,5.6684939739513505,2.0380859109570837,0.23085969778096405,1.2557047218434214,1.8995713473129183,0.8658485746057903,2.600730745505989,3.5843596642377573,0.8747235436873657,2.878151101523169,3.879717818558783
0.3754158946732253,3.159397049295018,4.12130835436332,2.3361913060212105,1.1528263005339086,0.23682078716171412,3.8067743460220487,0.48864815247520893,3.829816750022145,5.982862415941535,5.561079193480308,1.1958749500436596,-0.16151136969123722
2.023869008994746,6.194384173545596,3.056129945334501,-0.04687339239481535,0.7824229005606559,0.027142629140184348,1.989816353798469,0.012616475958742091,-0.7235619912427612,1.0381447639448576,1.0720023831319483,0.23099575172980588,5.572589801097747
4.739192481573256,6.808977427214467,3.185529464773395,4.671414064630943,2.9680152635187316,6.67978254220936,3.961535308061658,3.35530401644856,4.715568960181372,2.344431383914531,2.381364762667977,6.368025885345767,3.1652669710168593
1.5829889397093897,,4.148676586786006,,5.594758307468158,,-0.31015744941343193,,6.637102299201612,,1.2662810368644395,,3.2240791447542496
